job_title,experience_level,employment_type,company_size,company_location,employee_residence,industry,remote_ratio,years_experience,education_level,primary_language,has_ml_in_title,manages_people,team_size,certifications_count,weekly_hours,uses_ai_tools_daily,ai_tools_hours_per_week,salary_currency,salary_usd,equity_offered_pct,bonus_pct,job_satisfaction_score,interviews_to_offer,switched_jobs_last_year,upskilling_hours_per_month,fears_ai_automation_score
Research Scientist,Lead,Contract,M,IN,IN,Energy,50,13.8,Bootcamp,SQL,True,True,6,3,40.9,True,14.1,INR,34560,0.129,18.7,6.7,7,True,5.5,3.0
Analytics Engineer,Senior,Contract,M,CA,GB,Retail,100,12.0,Masters,Python,False,False,8,2,38.4,True,7.5,CAD,81119,0.113,5.8,8.2,3,False,17.9,6.1
Data Analyst,Senior,Full-time,M,GB,GB,Finance,100,8.0,Self-taught,Java,False,False,5,1,41.9,False,2.1,GBP,76021,0.149,14.5,6.0,5,False,5.8,6.0
Data Engineer,Entry,Full-time,M,US,US,Technology,0,0.4,Bootcamp,Python,False,False,6,2,36.7,True,7.8,USD,74594,0.196,9.1,6.7,4,False,17.5,5.1
Data Scientist,Executive,Contract,M,ES,ES,Retail,0,19.9,PhD,Python,False,True,8,5,47.5,True,12.0,EUR,107307,0.032,18.1,5.4,7,False,5.4,4.2
Data Science Manager,Executive,Full-time,M,ES,ES,Healthcare,100,16.5,Bachelors,Python,False,True,7,2,37.1,True,18.1,EUR,122647,0.0,19.9,6.1,9,False,9.7,6.5
Machine Learning Engineer,Mid,Full-time,L,BR,BR,Technology,100,3.0,Bachelors,Python,True,False,7,2,43.1,True,19.9,BRL,46848,0.006,7.1,5.2,5,False,7.8,3.6
Machine Learning Engineer,Senior,Full-time,L,DE,DE,Retail,50,10.1,PhD,R,True,False,10,0,46.2,True,7.9,EUR,139998,0.0,16.7,5.5,6,False,9.4,3.2
Data Scientist,Senior,Full-time,S,US,US,Government,0,12.3,Bootcamp,SQL,False,False,6,3,45.5,True,13.2,USD,135339,0.395,14.2,8.5,7,False,9.6,1.6
Business Intelligence Analyst,Senior,Full-time,S,BR,BR,Technology,0,11.0,PhD,Java,False,False,10,5,36.6,True,11.5,BRL,32355,0.526,14.0,7.8,10,False,12.3,6.8
Data Engineer,Senior,Full-time,L,US,US,Education,0,10.2,Bachelors,Python,False,False,7,1,53.0,True,8.6,USD,149622,0.032,15.3,4.4,3,True,9.0,5.4
Data Analyst,Mid,Part-time,L,US,US,Media,100,6.7,Self-taught,Python,False,False,6,2,54.1,True,18.3,USD,43660,0.055,7.9,10.0,6,False,14.2,6.1
Machine Learning Engineer,Entry,Part-time,M,BR,BR,Manufacturing,0,0.7,Bootcamp,Python,True,False,3,2,31.5,True,15.7,BRL,12000,0.118,0.0,6.2,1,False,11.8,5.0
Machine Learning Engineer,Lead,Full-time,S,GB,GB,Retail,0,10.4,Bachelors,Python,True,True,8,0,54.1,True,14.1,GBP,126896,0.439,11.0,6.1,8,False,5.4,2.8
AI Engineer,Mid,Full-time,M,GB,GB,Consulting,50,3.5,Masters,Python,True,False,11,3,45.6,True,11.5,GBP,109371,0.086,11.0,5.8,7,True,20.8,5.3
Machine Learning Engineer,Mid,Full-time,M,US,US,Healthcare,0,8.7,Masters,Scala,True,False,8,1,41.2,True,3.2,USD,127869,0.0,7.6,9.3,3,False,3.1,5.3
Data Analyst,Mid,Full-time,M,IN,IN,Manufacturing,100,8.0,Bootcamp,Python,False,False,11,2,44.2,True,12.8,INR,21850,0.12,10.7,7.2,11,False,7.7,3.6
Data Scientist,Mid,Full-time,S,IN,IN,Consulting,50,7.0,Bachelors,Scala,False,False,6,2,38.3,False,1.7,INR,30274,0.04,11.4,5.8,3,False,10.6,5.5
Data Scientist,Senior,Full-time,S,IN,IN,Retail,100,10.1,PhD,Python,False,False,7,2,30.9,False,1.2,INR,45166,0.958,12.3,7.6,5,False,0.0,2.6
AI Engineer,Entry,Full-time,S,GB,GB,Retail,0,4.5,Bachelors,Python,True,False,7,1,40.1,False,0.0,GBP,40726,0.205,4.5,6.6,6,False,13.7,7.2
MLOps Engineer,Senior,Full-time,M,US,US,Healthcare,0,10.0,Bachelors,Julia,False,False,4,1,47.8,True,7.1,USD,130904,0.115,14.3,4.9,5,False,6.5,3.6
Data Scientist,Senior,Full-time,S,US,US,Technology,100,9.2,Masters,SQL,False,False,3,1,42.5,False,0.6,USD,137599,0.774,10.0,7.3,4,False,7.9,5.0
AI Engineer,Mid,Part-time,S,GB,GB,Finance,0,3.9,Bachelors,R,True,False,8,1,34.8,True,7.6,GBP,53644,0.304,11.6,7.3,5,False,14.5,4.6
Analytics Engineer,Mid,Full-time,S,ES,ES,Consulting,0,8.9,Bootcamp,Python,False,False,3,0,50.2,True,15.0,EUR,45200,0.142,7.8,6.3,3,False,1.7,9.1
Data Scientist,Lead,Full-time,S,SG,SG,Healthcare,50,14.2,Bootcamp,Java,False,True,8,3,47.9,True,3.5,SGD,69960,0.671,7.5,8.4,6,False,9.9,7.8
Analytics Engineer,Mid,Full-time,M,IN,IN,Technology,0,6.9,Bachelors,Scala,False,False,7,1,42.9,False,1.2,INR,36135,0.09,9.2,7.9,5,False,11.8,3.8
Data Analyst,Mid,Full-time,M,DE,DE,Government,0,3.3,Bootcamp,SQL,False,False,10,2,49.3,False,2.2,EUR,41246,0.125,6.9,8.0,6,False,0.0,6.7
Analytics Engineer,Mid,Full-time,L,US,US,Healthcare,100,4.5,Bachelors,Scala,False,False,7,3,46.6,True,17.2,USD,126646,0.002,16.9,7.2,3,False,4.0,2.7
AI Engineer,Lead,Full-time,M,AU,AU,Finance,100,17.8,Bachelors,Python,True,True,7,3,40.9,False,3.2,AUD,200184,0.154,18.1,7.0,4,False,16.3,3.1
Research Scientist,Entry,Full-time,L,IN,IN,Technology,0,0.2,Bootcamp,Python,True,False,5,2,31.4,True,8.0,INR,29655,0.0,7.9,6.5,5,True,5.7,5.0
Data Scientist,Senior,Full-time,M,US,US,Technology,0,11.3,Masters,Python,False,False,16,1,36.4,True,14.1,USD,181716,0.1,12.1,10.0,3,False,12.6,3.3
Business Intelligence Analyst,Senior,Full-time,M,IN,IN,Healthcare,50,9.5,Bootcamp,SQL,False,False,7,1,47.3,True,16.7,INR,27863,0.143,12.9,5.8,5,False,10.8,7.4
Data Engineer,Senior,Full-time,M,US,US,Manufacturing,0,9.4,Bachelors,Python,False,False,6,0,49.0,True,7.5,USD,149382,0.125,9.0,4.4,14,False,12.7,4.7
Data Engineer,Entry,Full-time,M,IN,IN,Retail,50,3.4,Bachelors,Python,False,False,5,1,40.6,False,1.1,INR,26261,0.117,1.0,6.1,10,False,9.0,5.3
Business Intelligence Analyst,Entry,Full-time,M,IN,IN,Retail,0,0.0,Masters,Python,False,False,9,2,43.5,False,3.4,INR,20466,0.206,14.3,6.4,8,False,12.4,8.0
Data Analyst,Senior,Full-time,S,IN,IN,Media,0,8.5,Bachelors,Python,False,False,5,2,48.8,False,2.9,INR,20100,0.0,17.0,5.6,9,False,3.5,5.9
Business Intelligence Analyst,Senior,Full-time,M,US,US,Finance,0,9.3,Bachelors,Python,False,False,8,1,45.5,False,1.4,USD,111356,0.105,8.5,8.9,4,False,7.7,7.2
Data Analyst,Entry,Full-time,M,US,US,Healthcare,50,4.0,Bachelors,Python,False,False,8,2,52.4,True,12.2,USD,61247,0.0,3.4,5.8,2,False,9.9,7.3
Computer Vision Engineer,Mid,Full-time,S,NL,NL,Consulting,0,5.5,Bachelors,Python,True,False,13,0,40.2,True,11.8,EUR,80588,0.029,4.1,8.3,4,True,0.0,5.4
Data Engineer,Mid,Full-time,L,SG,IN,Technology,100,2.0,Masters,Rust,False,False,8,2,45.7,True,16.7,SGD,96759,0.0,5.3,6.4,6,False,13.7,5.2
Business Intelligence Analyst,Mid,Full-time,M,US,US,Government,100,7.7,Self-taught,Python,False,False,4,2,41.1,False,1.4,USD,77017,0.112,11.1,7.1,5,False,6.5,7.3
Data Scientist,Entry,Full-time,S,US,US,Technology,50,2.8,Masters,Python,False,False,8,2,44.8,False,1.1,USD,73774,0.612,6.9,7.8,9,False,4.2,6.0
Machine Learning Engineer,Senior,Full-time,M,IN,IN,Finance,100,7.0,Bachelors,Python,True,False,7,3,43.3,True,19.6,INR,67899,0.172,14.2,7.9,1,True,11.0,4.2
Analytics Engineer,Entry,Freelance,S,IN,IN,Retail,0,0.6,Self-taught,SQL,False,False,5,1,34.2,False,1.2,INR,14885,0.127,5.6,8.6,4,False,20.9,5.6
Data Engineer,Senior,Contract,M,IN,IN,Technology,100,8.3,Bachelors,Python,False,False,11,4,48.9,True,11.2,INR,55974,0.317,16.7,6.8,3,False,6.7,6.0
Data Scientist,Entry,Full-time,L,US,US,Finance,50,0.6,Masters,Python,False,False,9,0,36.9,True,15.1,USD,140385,0.009,8.2,9.1,4,False,2.8,5.0
Data Engineer,Entry,Full-time,M,US,US,Finance,100,3.5,PhD,Python,False,False,6,1,44.2,True,12.1,USD,114340,0.057,6.7,7.8,6,False,13.4,4.4
AI Engineer,Lead,Full-time,S,US,US,Finance,0,12.7,Bachelors,Java,True,True,9,4,46.8,True,11.3,USD,164628,0.156,14.4,5.2,7,True,9.0,4.1
Data Scientist,Senior,Full-time,M,IN,IN,Technology,50,9.8,Bachelors,Python,False,False,4,1,46.6,True,4.7,INR,47816,0.155,17.9,6.3,6,False,9.7,5.4
Data Analyst,Mid,Full-time,L,IN,IN,Retail,0,5.8,Masters,Python,False,False,3,0,36.4,True,11.0,INR,20556,0.024,10.1,5.9,10,False,10.8,5.9
AI Engineer,Senior,Full-time,L,US,US,Education,0,12.2,Bachelors,Python,True,False,9,1,52.0,False,0.0,USD,123580,0.047,16.0,5.3,7,True,8.4,8.1
AI Engineer,Mid,Full-time,M,NL,NL,Retail,0,5.5,Masters,SQL,True,False,9,0,50.8,False,3.8,EUR,92354,0.145,5.9,4.4,4,False,9.3,3.3
MLOps Engineer,Mid,Full-time,M,IN,IN,Finance,100,6.4,Masters,Python,False,False,9,2,46.0,False,4.3,INR,28658,0.153,6.9,8.2,4,False,5.4,5.4
Data Engineer,Senior,Full-time,M,PL,PL,Technology,50,12.1,Masters,SQL,False,True,6,2,39.8,True,9.8,PLN,73116,0.051,9.3,8.5,5,False,6.0,3.7
AI Engineer,Mid,Full-time,L,CA,CA,Finance,100,9.2,Masters,Scala,True,False,6,1,46.2,True,10.0,CAD,177540,0.0,9.7,4.5,3,True,11.7,3.9
MLOps Engineer,Senior,Contract,M,IN,IN,Technology,50,11.0,Bootcamp,Python,False,False,5,2,48.7,False,4.6,INR,33849,0.087,5.8,7.7,4,False,9.6,4.7
Research Scientist,Senior,Contract,M,US,US,Finance,50,13.3,PhD,Python,True,False,4,2,44.6,True,6.5,USD,245133,0.037,11.8,6.2,10,False,6.9,2.7
Analytics Engineer,Mid,Full-time,S,GB,GB,Media,0,9.0,Self-taught,R,False,False,9,2,35.8,True,10.8,GBP,51449,0.571,10.0,6.2,10,False,0.0,5.4
Data Scientist,Senior,Part-time,L,GB,GB,Technology,50,10.3,Masters,Python,False,False,5,1,45.9,True,9.5,GBP,107354,0.008,13.4,8.1,4,False,1.6,4.8
Research Scientist,Mid,Full-time,M,GB,GB,Technology,50,6.5,Masters,Python,True,True,7,3,33.8,False,1.7,GBP,121150,0.082,7.8,5.6,3,True,12.6,4.3
Data Analyst,Entry,Full-time,M,US,US,Finance,0,3.9,Bachelors,SQL,False,False,7,1,32.0,True,10.5,USD,62894,0.206,10.4,7.1,4,True,18.9,7.3
Data Engineer,Entry,Part-time,L,GB,GB,Retail,0,2.3,Bachelors,Python,False,False,6,3,32.6,False,1.6,GBP,28011,0.063,1.4,7.6,6,False,16.2,5.3
Machine Learning Engineer,Lead,Full-time,M,AU,AU,Finance,0,14.0,Masters,Scala,True,True,12,3,50.1,True,14.5,AUD,150519,0.017,20.9,5.0,9,False,6.2,3.7
Data Scientist,Mid,Full-time,M,DE,DE,Retail,0,6.2,Masters,Python,False,False,9,3,47.1,True,5.2,EUR,87161,0.086,4.2,7.1,6,False,4.8,5.4
Data Scientist,Mid,Full-time,M,US,US,Finance,0,3.8,PhD,Python,False,False,13,2,47.4,True,11.1,USD,125059,0.0,10.0,6.3,5,False,13.0,1.0
Data Scientist,Senior,Full-time,M,US,US,Technology,50,12.4,Bachelors,Python,False,False,10,1,53.7,True,15.4,USD,173347,0.089,16.9,8.0,6,True,4.8,5.3
Data Analyst,Senior,Full-time,M,US,US,Consulting,50,10.1,PhD,Python,False,False,16,1,51.6,False,2.6,USD,103292,0.0,12.9,6.3,3,True,4.8,3.2
MLOps Engineer,Senior,Full-time,M,DE,US,Technology,100,12.3,Bootcamp,Python,False,False,8,3,44.7,True,9.4,EUR,114565,0.062,12.2,6.0,6,False,7.3,5.6
Data Engineer,Mid,Full-time,L,IN,GB,Healthcare,100,8.8,Self-taught,Python,False,False,8,2,37.4,True,17.6,INR,32357,0.041,16.1,5.9,3,False,11.7,6.9
AI Engineer,Senior,Full-time,M,CA,CA,Technology,0,8.6,Masters,Python,True,False,11,1,51.1,True,19.2,CAD,130485,0.113,15.2,7.8,6,False,7.1,3.1
Business Intelligence Analyst,Senior,Full-time,M,US,US,Government,50,9.0,PhD,Python,False,False,8,2,49.9,True,13.5,USD,142941,0.097,14.9,6.2,4,True,12.9,5.2
Data Analyst,Senior,Full-time,M,US,US,Finance,100,12.7,Masters,Python,False,False,9,2,40.2,False,0.9,USD,138459,0.026,10.8,9.8,5,True,4.9,4.0
Data Engineer,Mid,Full-time,M,GB,GB,Finance,50,3.5,Masters,Python,False,False,5,1,46.5,True,9.8,GBP,116459,0.175,6.7,6.7,4,True,14.8,6.0
AI Engineer,Senior,Full-time,L,IN,IN,Finance,0,11.3,Masters,Python,True,False,10,1,37.0,False,2.3,INR,51285,0.066,8.9,7.8,3,False,10.4,1.0
Data Scientist,Mid,Full-time,M,SG,SG,Government,0,6.9,Masters,R,False,False,7,3,41.1,False,1.4,SGD,68016,0.197,14.7,6.1,6,True,0.0,3.7
Research Scientist,Senior,Full-time,L,US,US,Consulting,0,11.6,Masters,Python,True,False,5,3,46.2,True,5.7,USD,253442,0.0,14.8,7.5,7,False,8.6,2.5
Data Scientist,Senior,Full-time,M,CA,CA,Retail,0,12.3,Masters,Python,False,True,5,4,37.9,False,2.3,CAD,95705,0.124,19.2,7.2,5,False,2.3,3.8
Computer Vision Engineer,Mid,Full-time,L,US,US,Finance,0,6.2,Masters,Python,True,False,9,1,41.9,True,13.4,USD,141814,0.017,6.9,5.7,5,False,5.7,4.2
Computer Vision Engineer,Senior,Full-time,M,IN,IN,Retail,100,10.3,Bachelors,Python,True,False,4,3,42.8,True,10.5,INR,43331,0.039,8.9,6.9,6,False,4.2,5.7
Data Engineer,Mid,Full-time,L,AU,AU,Government,0,9.2,Bachelors,Python,False,False,6,3,54.0,True,14.2,AUD,90826,0.012,4.2,5.3,10,True,7.1,6.9
Machine Learning Engineer,Senior,Full-time,M,US,US,Media,100,7.4,Masters,Python,True,False,9,3,39.8,False,2.7,USD,128033,0.078,13.9,5.2,3,False,7.4,4.4
Research Scientist,Mid,Full-time,L,DE,DE,Technology,100,8.4,Masters,R,True,False,6,1,49.2,True,6.3,EUR,137242,0.0,13.8,6.4,2,False,9.3,3.7
AI Engineer,Executive,Full-time,M,IN,IN,Government,50,17.7,Bootcamp,SQL,True,True,10,3,45.6,True,3.7,INR,38851,0.214,17.8,7.9,5,False,3.1,5.4
Data Science Manager,Entry,Full-time,L,IN,IN,Consulting,50,0.3,Bachelors,SQL,False,False,5,0,40.7,True,10.6,INR,27667,0.059,7.7,7.5,3,False,11.4,8.1
Business Intelligence Analyst,Mid,Full-time,M,BR,BR,Media,50,4.9,Self-taught,Python,False,False,7,2,36.7,True,13.1,BRL,29087,0.131,11.8,8.8,4,False,9.7,5.8
Business Intelligence Analyst,Senior,Full-time,M,US,US,Technology,0,13.0,Masters,Python,False,False,7,3,50.0,True,13.5,USD,108884,0.0,2.7,3.9,3,False,11.5,6.8
Machine Learning Engineer,Senior,Full-time,L,US,US,Retail,50,11.8,Bachelors,Python,True,False,7,2,48.3,True,13.8,USD,183210,0.027,11.3,6.8,3,False,8.4,5.0
AI Engineer,Senior,Contract,S,US,US,Finance,0,8.5,Masters,Python,True,False,9,2,58.7,True,20.1,USD,180039,1.078,9.2,4.5,6,False,6.7,4.5
Data Analyst,Mid,Full-time,M,SG,SG,Healthcare,100,8.0,Bachelors,Python,False,False,8,3,36.7,True,14.1,SGD,72723,0.082,10.3,7.9,8,False,6.0,7.3
LLM Engineer,Senior,Full-time,M,IN,IN,Healthcare,100,6.9,Masters,R,True,False,7,5,50.5,True,6.5,INR,46405,0.062,13.1,7.8,3,False,4.1,4.1
Machine Learning Engineer,Entry,Full-time,M,US,US,Technology,0,1.0,Self-taught,Python,True,False,12,0,36.2,False,3.9,USD,102992,0.148,3.6,7.0,2,False,13.5,4.9
MLOps Engineer,Senior,Full-time,L,IN,IN,Manufacturing,0,12.7,Bachelors,Python,False,False,11,2,49.7,True,8.0,INR,46055,0.041,13.2,5.2,8,False,0.0,6.5
Data Engineer,Mid,Full-time,L,GB,GB,Consulting,0,4.1,Masters,Python,False,False,7,0,44.4,False,1.4,GBP,99636,0.027,10.0,8.0,3,False,6.7,3.3
Business Intelligence Analyst,Senior,Contract,L,IN,IN,Media,0,9.4,Masters,Python,False,False,9,3,37.7,True,4.7,INR,39708,0.028,14.7,7.9,5,False,3.6,8.2
AI Engineer,Entry,Contract,M,CA,CA,Technology,0,1.4,Bachelors,Python,True,False,6,2,35.6,True,5.3,CAD,84762,0.132,5.7,6.8,4,False,2.6,3.6
Machine Learning Engineer,Mid,Full-time,M,DE,DE,Technology,0,5.1,Bachelors,Python,True,False,7,0,55.4,True,20.0,EUR,78882,0.0,13.5,5.2,8,False,13.2,6.4
Machine Learning Engineer,Senior,Full-time,M,GB,GB,Finance,100,9.4,Bachelors,Python,True,False,9,2,31.8,True,17.9,GBP,117213,0.067,12.5,9.4,8,False,0.0,3.6
Data Scientist,Entry,Full-time,M,PL,PL,Government,100,1.2,Bachelors,Java,False,False,7,3,43.3,True,3.9,PLN,29591,0.166,8.1,5.1,3,False,10.6,7.0
Research Scientist,Senior,Full-time,M,US,US,Technology,0,11.8,Bootcamp,Python,True,False,6,2,51.1,True,12.4,USD,146435,0.054,11.8,5.8,2,True,6.2,1.8
Data Engineer,Mid,Full-time,M,US,US,Technology,100,9.2,Masters,Python,False,False,7,4,43.9,True,11.1,USD,144022,0.134,7.7,6.7,4,False,9.5,7.6
AI Engineer,Executive,Part-time,M,BR,BR,Finance,0,18.9,Masters,Python,True,True,8,1,52.3,True,20.7,BRL,52583,0.196,23.1,3.9,10,True,3.8,5.5
Analytics Engineer,Senior,Full-time,S,US,US,Education,50,11.5,Masters,Python,False,False,12,2,42.9,True,10.1,USD,157474,0.312,17.4,7.2,2,False,8.8,4.3
Data Engineer,Senior,Full-time,S,GB,GB,Government,100,7.9,Masters,Python,False,False,13,5,53.9,True,11.5,GBP,83961,0.281,13.7,8.6,5,True,9.2,4.8
Data Scientist,Entry,Part-time,S,GB,GB,Retail,50,0.2,Bachelors,Scala,False,False,8,1,48.0,False,4.7,GBP,25136,0.694,2.2,7.5,5,False,7.8,5.4
AI Engineer,Mid,Contract,M,DE,DE,Manufacturing,50,7.8,Masters,Python,True,False,11,3,42.9,True,9.4,EUR,75571,0.069,16.1,4.1,7,False,6.7,2.1
Machine Learning Engineer,Senior,Full-time,S,US,US,Technology,0,12.1,Bachelors,Python,True,False,10,1,49.9,True,18.6,USD,158739,0.049,11.7,7.5,4,False,2.4,5.5
Data Analyst,Entry,Full-time,M,US,US,Technology,50,0.0,Bootcamp,SQL,False,False,7,1,43.6,True,13.2,USD,48903,0.146,10.9,6.2,6,False,12.1,7.1
MLOps Engineer,Lead,Full-time,M,CA,CA,Finance,50,13.2,Masters,Python,False,True,4,4,49.5,True,8.0,CAD,182545,0.115,15.8,5.2,4,False,4.0,4.5
Business Intelligence Analyst,Lead,Full-time,L,IN,IN,Education,100,15.3,Bachelors,Python,False,True,8,0,43.1,True,7.3,INR,39201,0.014,22.8,5.0,6,False,6.1,4.3
Analytics Engineer,Entry,Full-time,L,US,US,Finance,0,2.2,Bootcamp,Python,False,False,14,1,30.8,True,9.8,USD,120574,0.002,7.3,9.1,3,False,13.5,1.9
Analytics Engineer,Senior,Freelance,S,DE,DE,Energy,50,10.1,Bootcamp,SQL,False,False,8,2,60.3,True,10.5,EUR,54059,0.0,10.1,5.0,6,False,5.4,6.1
AI Engineer,Lead,Full-time,L,ES,ES,Technology,0,18.9,Bootcamp,Python,True,True,8,2,51.9,True,16.0,EUR,147383,0.04,18.7,6.9,10,False,12.2,2.1
LLM Engineer,Entry,Contract,M,DE,DE,Technology,0,1.7,Masters,SQL,True,False,6,3,50.4,True,6.6,EUR,82374,0.124,9.1,5.7,5,False,11.2,6.2
Data Science Manager,Mid,Full-time,M,DE,DE,Consulting,0,7.2,Bachelors,SQL,False,False,11,1,46.6,False,5.5,EUR,94618,0.131,9.5,5.0,5,True,5.2,3.7
Machine Learning Engineer,Senior,Full-time,S,US,US,Finance,0,10.4,Masters,Python,True,False,9,2,45.9,False,2.2,USD,170540,0.578,4.4,5.9,8,True,10.5,2.5
Research Scientist,Senior,Full-time,S,ES,IN,Healthcare,100,9.1,Masters,Python,True,False,8,0,55.4,True,9.9,EUR,81059,0.604,19.4,9.1,16,False,8.6,3.1
Data Scientist,Senior,Full-time,L,AU,AU,Finance,50,10.2,PhD,Scala,False,False,8,0,44.4,False,1.6,AUD,137419,0.038,5.0,4.8,7,True,10.4,4.5
Research Scientist,Mid,Full-time,M,US,US,Finance,0,8.9,Self-taught,Python,True,False,8,3,42.5,True,11.9,USD,123765,0.0,14.8,5.6,10,True,6.0,5.2
MLOps Engineer,Mid,Full-time,S,GB,US,Government,0,8.1,Bachelors,Python,False,False,7,1,43.8,True,17.3,GBP,48623,0.41,5.2,4.4,4,True,3.4,5.7
Analytics Engineer,Executive,Full-time,L,DE,DE,Government,100,22.3,Masters,SQL,False,True,7,2,54.7,True,14.1,EUR,185341,0.008,19.2,7.7,7,True,3.9,6.8
Data Science Manager,Entry,Full-time,M,AU,US,Consulting,100,3.2,Bootcamp,Scala,False,False,11,4,42.9,False,0.0,AUD,78368,0.0,4.3,8.5,5,True,6.9,7.1
Business Intelligence Analyst,Mid,Full-time,L,US,US,Technology,0,4.0,Bootcamp,Python,False,False,6,1,45.7,True,4.9,USD,119706,0.0,6.0,7.4,4,False,6.4,1.8
Data Scientist,Senior,Full-time,M,SG,NL,Retail,100,14.1,Bootcamp,SQL,False,False,6,1,45.5,False,3.3,SGD,98107,0.03,8.6,6.5,3,False,0.1,7.4
Machine Learning Engineer,Senior,Full-time,M,IN,IN,Finance,0,10.5,Masters,Python,True,False,10,4,48.3,True,13.6,INR,59569,0.111,14.8,5.4,6,True,2.2,3.2
AI Engineer,Executive,Contract,L,AU,AU,Energy,0,18.9,Masters,SQL,True,True,10,3,51.2,True,11.0,AUD,321535,0.039,22.2,6.4,1,False,12.2,1.6
Data Scientist,Senior,Full-time,M,DE,DE,Technology,0,7.3,Bootcamp,Julia,False,False,8,4,48.3,True,8.5,EUR,126059,0.049,11.6,6.0,5,False,0.8,2.8
Business Intelligence Analyst,Lead,Part-time,M,IN,IN,Technology,100,16.5,Bachelors,Python,False,True,5,3,53.2,True,17.6,INR,25251,0.0,16.8,5.6,4,False,9.5,6.3
Data Science Manager,Senior,Contract,M,US,US,Technology,100,10.8,Masters,Python,False,False,9,2,38.0,True,3.1,USD,215368,0.059,11.7,8.3,4,False,6.2,6.6
Data Engineer,Mid,Part-time,M,BR,BR,Technology,50,6.3,Masters,Scala,False,False,9,2,45.1,True,14.3,BRL,15986,0.238,13.4,7.8,6,False,11.1,5.7
Data Analyst,Mid,Full-time,M,GB,GB,Technology,50,6.2,Bachelors,Python,False,False,8,3,44.9,False,2.9,GBP,67167,0.0,6.9,6.7,5,False,11.0,6.2
Computer Vision Engineer,Executive,Full-time,M,US,US,Technology,0,18.9,Bachelors,Python,True,True,3,3,37.8,True,14.0,USD,270943,0.159,17.4,5.0,8,False,8.6,4.0
Machine Learning Engineer,Senior,Full-time,L,NL,NL,Finance,50,11.0,Masters,Python,True,False,9,1,38.7,True,8.4,EUR,129157,0.016,9.3,8.2,6,False,5.7,3.0
Data Engineer,Mid,Freelance,L,US,US,Finance,50,7.2,Bachelors,Java,False,False,4,5,37.6,False,1.7,USD,98030,0.0,5.5,5.6,6,True,15.0,6.7
Data Scientist,Mid,Full-time,M,US,US,Government,0,5.7,Self-taught,Python,False,False,8,4,37.6,True,16.4,USD,100201,0.0,4.3,5.3,5,False,3.5,2.2
Business Intelligence Analyst,Senior,Full-time,L,US,US,Manufacturing,100,10.5,Self-taught,Python,False,False,8,1,40.8,True,11.0,USD,98910,0.0,16.9,7.6,8,False,5.9,4.6
Data Scientist,Senior,Contract,L,ES,ES,Healthcare,0,9.9,Bachelors,Java,False,False,5,4,42.9,False,0.5,EUR,71961,0.013,13.1,6.9,3,False,15.8,4.9
Research Scientist,Mid,Full-time,S,BR,BR,Education,100,3.1,Bachelors,SQL,True,False,8,1,45.5,False,2.7,BRL,24514,0.016,8.3,6.6,1,True,8.2,3.5
Data Analyst,Senior,Freelance,L,DE,DE,Finance,50,14.1,Bachelors,Scala,False,False,9,0,39.2,True,3.4,EUR,119590,0.0,11.8,6.7,12,False,12.7,7.3
Data Engineer,Mid,Full-time,L,DE,US,Technology,100,6.2,Bachelors,Python,False,False,8,1,42.5,True,7.3,EUR,102620,0.036,3.0,5.8,8,False,10.7,7.2
MLOps Engineer,Mid,Freelance,L,US,NL,Technology,0,9.0,Masters,Python,False,False,5,2,27.5,True,5.9,USD,123015,0.021,9.6,8.1,4,False,13.2,7.5
Analytics Engineer,Entry,Full-time,L,IN,US,Technology,100,4.3,Masters,Python,False,False,7,0,39.9,False,2.9,INR,20023,0.052,8.3,5.2,7,False,9.0,5.5
Data Analyst,Mid,Part-time,M,IN,IN,Energy,50,7.9,Masters,Python,False,True,7,0,38.3,True,14.6,INR,16349,0.0,5.2,7.1,6,False,9.1,8.0
Data Analyst,Senior,Full-time,L,US,US,Technology,0,13.2,Masters,SQL,False,False,9,4,34.6,False,1.2,USD,192978,0.005,20.4,6.7,6,False,8.0,5.4
Data Engineer,Senior,Full-time,M,BR,BR,Technology,50,9.3,Bachelors,Java,False,False,9,2,50.5,False,1.0,BRL,50435,0.145,10.7,6.5,6,False,8.8,2.6
Machine Learning Engineer,Lead,Part-time,M,US,US,Finance,50,15.3,Masters,Python,True,True,10,1,48.0,True,12.5,USD,159546,0.133,11.2,7.9,7,False,1.8,1.3
AI Engineer,Entry,Full-time,L,ES,NL,Healthcare,100,0.7,PhD,SQL,True,False,8,0,39.3,True,10.8,EUR,48412,0.057,5.4,7.9,2,False,3.5,4.4
MLOps Engineer,Mid,Contract,L,AU,AU,Retail,50,7.1,Masters,SQL,False,False,15,3,47.7,True,5.7,AUD,113898,0.031,11.8,8.1,6,False,4.0,7.7
Data Scientist,Entry,Full-time,M,GB,GB,Finance,0,1.5,PhD,Python,False,False,9,2,51.3,False,0.6,GBP,68756,0.147,7.1,4.9,3,False,16.6,3.8
AI Engineer,Entry,Part-time,M,IN,IN,Consulting,100,1.3,PhD,Python,True,True,10,0,41.8,True,7.6,INR,18802,0.064,1.9,5.2,1,False,5.6,5.8
Data Analyst,Mid,Full-time,L,GB,GB,Manufacturing,0,0.1,Masters,Python,False,False,6,1,40.1,True,9.9,GBP,38162,0.002,7.2,7.6,6,False,14.8,6.9
